,Index,Price_Gradient,Price,CH_Gradient,CH,lof
0,2016-05-01 16:01:00,1.5000000000098266e-05,1.146087,3.6375978594488907e-06,9.810643180805655e-05,3.454776809119234
5,2016-05-01 16:06:00,0.00011500000000008723,1.1461121666666672,-3.2006679221885826e-06,8.735173372796769e-05,4.164496036617692
10,2016-05-01 16:11:00,-0.00010999999999994348,1.1461560000000002,-1.5698480246082564e-06,8.54535495041326e-05,4.208437631012579
15,2016-05-01 16:16:00,-0.00010500000000002174,1.1461678333333332,-8.677144025011425e-07,8.629577667234494e-05,3.971538922659083
20,2016-05-01 16:21:00,2.5000000000052758e-05,1.1461581666666667,-2.8941810405517683e-06,9.68445273125368e-05,6.436894255929483
25,2016-05-01 16:26:00,7.000000000001451e-05,1.146138,-1.9917522854196563e-08,8.969774995956699e-05,3.9999999999999996
30,2016-05-01 16:31:00,7.499999999993623e-05,1.1461193333333333,-1.312217549028722e-06,0.00010010441856765604,10.421428816883303
35,2016-05-01 16:36:00,-7.000000000012553e-05,1.1461101666666662,9.15461808638735e-06,9.40153371012824e-05,3.9369568236927024
40,2016-05-01 16:41:00,-5.500000000002725e-05,1.1460819999999998,-4.109444071357388e-06,9.215551034939611e-05,4.003713475489712
45,2016-05-01 16:46:00,6.499999999998174e-05,1.1460265000000005,-3.827459100531777e-06,9.488228829596476e-05,4.857597993393429
50,2016-05-01 16:51:00,-1.0000000000065512e-05,1.1459875000000008,-3.956299833971434e-06,9.073143720826445e-05,6.877495990658795
55,2016-05-01 16:56:00,-3.4999999999896225e-05,1.1459275000000009,-2.562032730876576e-06,7.466964156803996e-05,4.028284858892167
60,2016-05-01 17:01:00,2.5000000000052758e-05,1.1458605000000004,-5.953098096637938e-07,8.883063137689844e-05,3.7358356405633484
65,2016-05-01 17:06:00,9.999999999954491e-06,1.1457971666666673,-2.743239937531917e-06,7.683984687202966e-05,4.0
70,2016-05-01 17:11:00,-4.500000000007276e-05,1.1457330000000006,3.7920641391883116e-06,9.766989271962059e-05,4.668019258588232
75,2016-05-01 17:16:00,0.00012500000000004174,1.145702333333334,6.124187331008159e-06,0.00010740377400267256,3.9808804063916785
80,2016-05-01 17:21:00,0.0001300000000000745,1.145718666666668,4.202070978522225e-06,0.00014713948364460236,4.0
85,2016-05-01 17:26:00,0.0,1.1457545000000016,-5.067404753246006e-06,0.0001227587738189355,4.0
90,2016-05-01 17:31:00,2.9999999999974488e-05,1.145775666666668,-8.088055138461593e-07,0.00010428636325642908,6.396524025742475
95,2016-05-01 17:36:00,0.0,1.145779500000001,-2.828468960298601e-06,9.275544085406802e-05,4.125021943088135
100,2016-05-01 17:41:00,0.0,1.1458141666666677,-2.820862564577019e-06,9.085240845043468e-05,4.248910116873616
105,2016-05-01 17:46:00,-5.000000000032756e-06,1.1458720000000011,-2.309102084237189e-06,7.686177629637849e-05,4.092403994659567
110,2016-05-01 17:51:00,2.9999999999974488e-05,1.1459180000000009,-5.998736435375918e-07,6.612046860699999e-05,4.00064557804389
115,2016-05-01 17:56:00,-5.000000000032756e-06,1.1459703333333344,-1.1096321227922735e-06,6.24942550796484e-05,6.231276716900213
120,2016-05-01 18:01:00,5.4999999999916234e-05,1.1460295000000011,5.368591534056953e-06,7.455876001603012e-05,4.261946072498951
125,2016-05-01 18:06:00,-8.500000000000174e-05,1.1460705000000009,1.8403201141007746e-05,8.540305449760789e-05,4.1641732633110005
130,2016-05-01 18:11:00,-3.0000000000085517e-05,1.1461096666666677,-3.7259854809544726e-06,0.00013231850584451116,4.055934850277394
135,2016-05-01 18:16:00,-5.000000000032756e-06,1.1461536666666676,-4.5208858836525185e-06,0.00010497276853416359,4.0
140,2016-05-01 18:21:00,-4.500000000007276e-05,1.1461711666666674,-2.4771571109697115e-06,8.482052246318119e-05,4.502151239284921
145,2016-05-01 18:26:00,0.0,1.1461938333333341,5.059832474078482e-06,9.805086208547096e-05,5.3691115033560886
150,2016-05-01 18:31:00,0.00011499999999986521,1.1462806666666672,5.101225758591763e-05,0.0002111720846989769,4.0
155,2016-05-01 18:36:00,1.0000000000065512e-05,1.1464256666666677,-6.826819544547993e-06,0.00017811076933070216,4.76316664520726
160,2016-05-01 18:41:00,0.0,1.146563833333334,-7.2105163715907835e-06,0.00014522804155666765,4.821747074146009
165,2016-05-01 18:46:00,-5.500000000002725e-05,1.146683666666667,3.0921131138414443e-06,0.00013189349735680576,5.703948916954501
