,Index,Price_Gradient,Price,CH_Gradient,CH,lof
0,2016-07-01 01:00:00,-4.500000000007276e-05,1.108375833333333,-8.883719983051752e-07,0.00013996053223954967,8.588599740192363
5,2016-07-01 01:05:00,8.500000000011275e-05,1.1084884999999995,1.2735868560178364e-05,0.0001443976827432403,3.9785532715036953
10,2016-07-01 01:10:00,0.00011999999999989795,1.1086294999999995,2.038485242910289e-06,0.00016866520235989173,3.7109374039308847
15,2016-07-01 01:15:00,-1.9999999999908983e-05,1.1087668333333334,-5.695589166816224e-06,0.00015358418714020688,4.22340076167962
20,2016-07-01 01:20:00,0.0001850000000001017,1.1089368333333336,6.033498187310105e-06,0.0001282935071875995,4.521935128621142
25,2016-07-01 01:25:00,-0.00017000000000000348,1.109068333333333,8.057726624048346e-06,0.00013301132594500392,3.5167125895866675
30,2016-07-01 01:30:00,0.00010500000000002174,1.1091308333333332,-2.9515109963484182e-06,0.00012880147531522541,5.753231288172627
35,2016-07-01 01:35:00,-3.999999999992898e-05,1.1091981666666666,-9.462781505166449e-07,0.00014636015112660253,4.0
40,2016-07-01 01:40:00,0.00045500000000009416,1.1093170000000003,-4.995927220078104e-06,0.0003860687115135327,4.606052620278414
45,2016-07-01 01:45:00,3.5000000000007254e-05,1.1094983333333337,-1.1261822340632588e-05,0.0003487703816193982,4.747210511415086
50,2016-07-01 01:50:00,-3.4999999999896225e-05,1.1096506666666672,-1.7096479972157153e-05,0.00028034628454002983,4.194915628259175
55,2016-07-01 01:55:00,-7.999999999996898e-05,1.1098018333333337,-1.1663746999205695e-05,0.0002511896811450151,4.800123983248267
60,2016-07-01 02:00:00,9.500000000006724e-05,1.1099563333333338,-4.690993155640963e-06,0.00021020235994133053,5.3650999844972445
65,2016-07-01 02:05:00,-2.9999999999974488e-05,1.1101195000000006,-6.997579170192371e-06,0.00016675437899871823,7.70735930132569
70,2016-07-01 02:10:00,-3.4999999999896225e-05,1.1101998333333336,-5.540061762189578e-06,0.0001913228076117168,4.963322300250636
75,2016-07-01 02:15:00,0.0002299999999999525,1.1102626666666673,-1.15331977396777e-06,0.00016566064436273665,4.254107317670341
80,2016-07-01 02:20:00,0.00024000000000001803,1.110373333333334,-2.79587037323433e-06,0.00016312314378244276,3.7745384031378184
85,2016-07-01 02:25:00,0.000260000000000038,1.110509166666667,1.6981927668968015e-07,0.0001675268713183748,4.605846002919527
90,2016-07-01 02:30:00,-9.9999999999989e-05,1.1106905000000011,9.05935319133384e-06,0.0001916916670867741,4.12147851655818
95,2016-07-01 02:35:00,0.00014999999999998348,1.1108028333333344,-6.386634546879454e-06,0.00016345798178262746,4.070116092822431
100,2016-07-01 02:40:00,-0.00014999999999998348,1.110841166666667,5.566511540679181e-06,0.00018811899427511103,4.806820581587871
105,2016-07-01 02:45:00,0.00012000000000000902,1.1107340000000008,8.681113394265163e-06,0.00016311927660336972,3.817806498273488
110,2016-07-01 02:50:00,2.9999999999974488e-05,1.110630000000001,-9.132159992201013e-06,0.00017272622414856597,4.0
